symbol,median_dollar_volume,median_close,daily_vol_bp,tick_floor_half_bp,edge_raw_half_bp
NBIX,150209171.0,143.6,209.4802011167055,0.348,26.994
NBN,11484865.4,115.52,215.7271580662819,0.433,26.095
NBR,22437133.6,77.86,345.68132302395753,0.642,50.66
NBRG,1338.6,9.97,11.728776930533312,5.015,10.741
NBTB,10350453.7,44.07,150.26183179262495,1.135,20.308
NC,515620.0,48.36,260.88391560824334,1.034,60.929
NCDL,2827526.0,13.44,153.36838050472608,3.72,28.276
NCMI,1375390.7,3.75,453.578886359739,13.333,40.971
NCNO,45356601.8,19.2,301.11705528935994,2.604,46.845
NCPL,129362.4,0.6589,963.6742838644617,75.884,138.992
NCRA,52879.6,0.8791,890.923499894868,56.876,305.318
NDAQ,297897249.2,89.2,174.6736630642608,0.561,26.724
NDLS,350238.6,6.02,612.1898701895457,8.306,119.484
NDRA,94208.1,4.87,685.4050643634619,10.267,184.468
NDSN,90916725.6,275.0,138.15557520642193,0.182,21.906
NE,61145060.6,40.77,261.6594228168587,1.226,42.896
NECB,935882.2,23.8,151.49825614274698,2.101,30.261
NEE,823017665.9,85.89,133.12459326695037,0.582,21.842
NEM,870117237.0,104.29,311.70714606214125,0.479,46.053
NEN,21912.0,62.26,154.00765807023095,0.803,83.682
NEO,21237852.0,10.49,335.8409499844675,4.766,67.129
NEOG,22436979.9,9.18,359.13731370270796,5.447,91.684
NEON,250717.5,1.73,480.9213311222013,28.902,116.26
NEOV,1935492.3,3.51,845.679778207211,14.245,80.296
NEPH,124056.4,4.08,532.1947480893072,12.255,121.801
NERV,508332.2,4.43,584.2881321615722,11.287,60.252
NET,686818773.7,213.88,403.0116899142039,0.234,68.218
NEU,82877652.8,757.38,211.31825489300053,0.066,29.294
NEUP,233443.0,4.37,583.9622808100646,11.442,89.337
NEWP,3267281.9,3.98,528.8843434089146,12.563,62.767
NEWT,2520203.8,12.4,231.19578465671697,4.032,37.134
NEXT,19622472.6,6.8,408.76019880317097,7.353,46.781
NFG,52722016.7,82.45,127.02625509827003,0.606,24.581
NFGC,3409933.1,2.07,462.6513747702947,24.155,42.83
NFLX,3370083425.7,91.37,224.86009786012693,0.547,28.104
NG,27929231.0,8.6,494.0488571366975,5.814,60.908
NGEN,763510.2,3.66,581.2219416919376,13.661,112.238
NGG,65405133.9,80.66,134.10827071613562,0.62,20.091
NGL,2862514.6,12.0,328.3389760002712,4.167,91.029
NGNE,3823226.5,25.63,510.88403164711116,1.951,50.82
NGS,3366014.4,36.39,214.06322219429796,1.374,34.471
NGVC,4867381.9,28.04,258.400899396431,1.783,52.091
NGVT,16722023.5,67.86,230.7620286748052,0.737,36.469
NHC,14787461.0,161.42,208.32531204950283,0.31,24.101
NHI,21571141.7,77.38,148.12972972616754,0.646,22.037
NHTC,81155.3,3.0,482.51754747167854,16.667,65.524
NI,181790292.1,44.1,117.28964226616174,1.134,25.666
NIC,21138268.2,144.55,187.03653325222538,0.346,19.802
NIKI,61000.8,1.08,589.8137033923829,46.296,150.187
NINE,375388.6,0.6742,534.5620087091262,74.162,168.145
NIQ,15284550.5,12.46,418.84770163861504,4.013,35.126
NIXX,464733.4,0.9151,728.7906795811912,54.639,159.592
NJR,27939845.7,53.65,115.46260017520216,0.932,22.489
NKE,912466891.2,56.53,229.3881177072574,0.884,15.86
NKSH,714131.0,35.78,173.10285921747428,1.397,62.008
NKTR,49635656.5,64.93,511.19531027980526,0.77,42.711
NKTX,1476034.6,2.3,463.7542570581559,21.739,34.059
NL,203375.2,5.97,339.7098955941641,8.375,75.586
NLOP,2125252.6,13.97,379.30219796268204,3.579,38.602
NLY,154357771.8,22.41,125.98887581691092,2.231,26.63
NMAD,437204.3,4.2,590.3830404520638,11.905,144.659
NMAX,7565078.8,8.17,472.6945589260844,6.12,37.35
NMFC,5512882.0,8.2,156.91102614736278,6.098,32.595
NMG,1325537.5,2.17,579.1792137553741,23.041,70.08
NMI,253208.1,10.06,103.63437618569421,4.97,22.801
NMIH,16858629.4,38.8,148.22399387054776,1.289,24.207
NMM,7468982.1,66.54,202.9464640043083,0.751,32.724
NMR,9602270.7,8.3,184.62947229768315,6.024,18.788
NMRA,1650947.4,1.87,643.8099251664596,26.738,40.867
NMRK,20326470.0,15.98,248.54074273053598,3.129,37.713
NMTC,147727.3,0.8943,488.233467516925,55.91,93.531
NN,22884263.1,16.33,477.8954087996172,3.062,38.769
NNBR,670024.1,1.95,508.89856775082245,25.641,66.423
NNE,55288381.5,26.37,608.2768045401317,1.896,58.224
NNI,15087861.6,130.26,152.99585064575916,0.384,20.642
NNN,61058418.8,43.61,101.90460270532954,1.147,18.399
NNVC,325654.0,1.34,526.8910801418295,37.313,80.564
NOA,1406514.2,14.0,301.5156297931015,3.571,59.734
NOC,451437362.1,575.96,169.8303003952128,0.087,51.401
NODK,169663.5,13.51,138.74588106166092,3.701,91.348
NOEM,2291.8,10.37,90.24490505183616,4.822,20.151
NOG,52933403.0,23.93,290.99338547084255,2.089,38.521
NOK,450862309.8,7.96,372.1240066399778,6.281,32.939
NOMA,45952.0,3.83,746.72985979873,13.055,304.156
NOMD,17191411.3,11.83,201.86389698715175,4.227,27.252
NOV,68214481.4,18.75,231.51402229377499,2.667,39.92
NOVT,53369460.4,132.29,322.662197062156,0.378,57.312
NOW,1887525216.5,124.0,356.73524451160677,0.403,34.234
NP,10475429.5,26.7,409.56386393773283,1.873,82.958
NPB,2840005.0,17.45,182.76745947536224,2.865,42.93
NPCE,2401776.7,14.88,369.51660013512804,3.36,56.863
NPK,10385239.5,124.99,222.55886650933928,0.4,21.088
NPKI,9546244.8,13.72,250.45902599388873,3.644,30.659
NPO,50235329.3,256.73,240.47349298916572,0.195,49.952
NPWR,1645253.9,2.02,545.5787198804414,24.752,98.984
NRC,1591041.8,17.66,365.63096858261196,2.831,35.819
NRDS,7560531.5,10.54,296.1852643715593,4.744,58.315
NRDY,486825.2,0.9631,361.02385414257805,51.916,116.684
NREF,765559.9,14.7,171.0047336528641,3.401,24.528
NRG,338379100.8,152.69,307.3403605139244,0.327,39.863
NRGD,238323.9,17.4281,486.8333260987477,2.869,81.591
NRGU,2435370.1,29.95,499.02824635179843,1.669,65.709
NRGV,13214463.6,3.65,662.4135920204756,13.699,78.478
NRIM,3236866.4,25.02,214.23837738763558,1.998,30.399
NRIX,19877557.2,16.68,372.8284883158549,2.998,62.747
NRP,3110102.4,105.25,131.6939944448953,0.475,46.662
NRXP,1691227.2,2.94,529.3338016770504,17.007,65.743
NRXS,435945.5,5.81,446.1537840855523,8.606,96.378
NSC,357515356.1,299.62,127.82077402633553,0.167,15.925
NSIT,36728976.2,91.54,276.0563998941505,0.546,29.257
NSLR,1983606.5,9.84,291.06535119416037,5.081,31.018
NSP,26570369.6,38.72,413.87156389997307,1.291,66.651
NSPR,74546.4,1.635,382.43900147035987,30.581,136.859
NSRX,40352.9,4.64,653.2665917071668,10.776,254.165
NSSC,14094209.1,40.93,253.20401658080812,1.222,65.778
NSTS,42566.4,12.41,107.55856926136632,4.029,55.107
NSYS,74159.1,9.7064,413.2942897285919,5.151,129.381
NTAP,247031912.2,116.64,266.20363246774156,0.429,39.759
NTB,8492442.0,52.03,124.33813279979462,0.961,22.682
NTCT,17138783.9,30.06,196.4350022128044,1.663,22.818
NTGR,9335563.9,24.33,279.1736626216221,2.055,31.864
NTHI,405848.8,7.53,698.1073550878493,6.64,86.466
NTIC,74076.9,8.04,200.04971495301695,6.219,79.452
NTIP,25955.2,1.48,287.8592802990034,33.784,182.965
NTLA,55148927.8,12.87,645.4789667634802,3.885,151.827
NTNX,171976788.0,51.85,298.28749995957367,0.964,26.757
NTRA,260763823.2,212.73,295.6509442810539,0.235,30.931
NTRB,60548.0,4.31,446.67106411637104,11.601,87.852
NTRP,100027.8,2.98,591.5509902993253,16.779,145.788
NTRS,152460287.6,146.17,153.80499083032785,0.342,21.017
NTSK,42916826.2,13.5,482.9977710785976,3.704,92.317
NTST,22647678.0,19.63,129.42818967507816,2.547,26.224
NTWK,95664.2,4.02,364.2289705882154,12.438,88.367
NU,715403583.7,15.02,238.82883169229544,3.329,21.6
NUAI,28034253.9,4.6,1133.969287991481,10.87,120.932
NUCL,2339567.4,7.68,789.2890972770626,6.51,26.821
NUE,277728566.8,177.72,197.90001764335105,0.281,21.813
NUS,3924567.8,7.66,300.0863679151743,6.527,39.574
NUTX,18165323.5,128.68,572.8219205486388,0.389,50.539
NUVB,28872284.9,5.26,525.1929207740606,9.506,43.031
NUWE,159142.6,1.93,800.0992206023401,25.907,227.866
NVA,3109369.2,6.85,733.4908175395831,7.299,48.19
NVAX,33595601.9,8.54,394.74019750231065,5.855,40.963
NVCT,665137.7,8.56,521.16848882993,5.841,48.791
NVDA,30691367476.7,189.21,237.1339424736812,0.264,28.772
NVEC,3811441.9,71.375,420.4573883916389,0.701,33.475
NVGS,6435809.2,19.29,185.47937315798467,2.592,16.311
NVNO,126447.8,10.2001,585.0404858018676,4.902,148.935
NVO,655202945.4,47.64,291.03868286520856,1.05,31.307
NVOH,59642.5,26.03,283.64768416546616,1.921,86.058
NVR,169972431.5,7000.92,171.56654390087746,0.007,25.498
NVRI,16030765.4,18.92,282.1546688848386,2.643,98.241
NVS,231368571.7,148.18,170.22593413455766,0.337,13.85
NVST,56707480.4,24.5,231.06578429626475,2.041,26.824
NVTS,201527513.2,10.06,766.4246845244253,4.97,62.968
NWAX,377240.0,10.12,21.340961112344022,4.941,16.332
NWBI,12470046.1,12.89,141.54409049163328,3.879,15.317
NWE,28572836.7,68.46,143.45658619871622,0.73,30.367
NWFL,684721.1,29.57,164.2596803700109,1.691,34.378
NWL,30664102.5,4.49,383.4101802731396,11.136,101.609
NWN,11384413.1,49.06,129.29020163909885,1.019,16.985
NWPX,7579441.2,75.32,248.99505124874665,0.664,51.652
NWS,33053959.5,30.1,173.09496862347115,1.661,30.417
NWSA,97808851.8,26.31,166.98429149104115,1.9,20.765
NWTG,51375.0,1.44,578.9431391736337,34.722,135.066
NX,8031020.9,17.7,360.386583536177,2.825,88.263
NXB,99071.3,2.42,542.6216029932187,20.661,203.057
NXDR,4762850.4,2.02,349.62338685342297,24.752,60.198
NXE,66703316.5,10.36,354.3312536929908,4.826,31.292
NXGL,78578.1,0.98,679.262330900662,51.02,134.252
NXH,11241464.8,5.66,471.38914867689084,8.834,91.741
NXL,90653.1,0.5169,658.0755878575968,96.731,159.465
NXP,1840137.6,14.3,48.55596012585116,3.497,14.5
NXPI,665767423.9,227.66,296.4752791040098,0.22,41.767
NXPL,88412.0,0.8061,553.3642019317383,62.027,169.721
NXST,60783634.5,196.06,224.24248927417065,0.255,30.383
NXT,210189544.8,103.405,415.77050155427236,0.484,43.667
NXTC,346420.9,9.63,760.2161227779467,5.192,119.18
NXTS,71142.8,2.57,726.6585662873748,19.455,176.362
NYC,30121.7,8.49,399.8013642571141,5.889,188.097
NYT,122621889.4,71.22,182.82086523117636,0.702,17.14
O,340999093.5,61.36,101.72442315965957,0.815,14.034
OABI,791421.6,1.85,449.2618480998691,27.027,57.693
OACC,9639.8,10.64,26.85840692544424,4.699,27.505
OBDC,51265648.7,11.55,152.12555628550655,4.329,35.093
OBE,4924270.3,8.04,347.15564663474754,6.219,21.445
OBK,6838390.3,42.35,155.0178776070766,1.181,27.377
OBT,1289568.0,32.72,168.78696198809854,1.528,20.645
OC,145316074.7,124.12,258.10730265661476,0.403,19.565
OCC,1198732.2,9.08,823.8328400415031,5.507,66.3
OCCI,950868.0,3.34,260.2958008723117,14.97,26.513
OCFC,11956190.4,18.72,174.65207590154776,2.671,31.906
OCGN,6886126.7,1.43,514.150223926693,34.965,46.623
OCSL,8256975.9,12.63,152.64624179699123,3.959,17.648
OCUL,28737504.5,10.27,437.32991070520023,4.869,70.789
ODC,4407425.4,65.27,238.32214123070744,0.766,17.189
ODFL,337905482.2,189.75,236.31758843410896,0.264,42.239
ODYS,71596.7,4.2963,455.7472275977087,11.638,177.851
OEC,3675360.6,6.35,424.9091678696492,7.874,49.153
OESX,457631.6,10.24,602.9007488138935,4.883,65.234
OFG,10966417.3,42.74,155.6136526754708,1.17,19.195
OFIX,3316672.0,12.7,295.04747661465365,3.937,36.288
OFLX,1008639.0,30.15,244.50215055286998,1.658,56.667
OFS,296349.2,4.05,342.23425800789744,12.346,40.916
OGCP,775.7,5.75,366.27589819622887,8.696,200.858
OGE,61767830.5,46.55,105.5734070001417,1.074,21.439
OGEN,39348.3,0.715,424.80841180993156,69.93,174.956
OGG,5318782.5,3.23,402.9032455975696,15.48,73.644
OGN,36518693.7,9.59,397.13894302852333,5.214,20.281
OGS,37678280.9,80.38,114.57162321342842,0.622,32.27
OHI,84086124.2,45.5,130.60206855201406,1.099,18.709
OI,21341854.9,11.38,337.41101307890034,4.394,53.4
OII,31468910.8,35.14,282.73782552050903,1.423,47.519
OIS,5412512.5,8.38,339.3092742209991,5.967,39.452
OKE,314768506.8,85.03,169.23625845505316,0.588,15.498
OKLO,740207987.2,68.13,630.1102312273816,0.734,96.22
OKTA,272160862.8,89.5,382.01475769657605,0.559,47.116
OKUR,385414.4,3.34,430.70256337142234,14.97,94.349
OLB,91083.3,0.551,683.2658405833772,90.744,130.177
OLED,66387992.6,99.61,260.3829451798928,0.502,40.52
OLLI,129235310.9,106.4,258.3502035282811,0.47,40.239
OLMA,16315245.7,12.91,505.72357977991834,3.873,235.977
OLN,59495426.4,23.46,346.8687634292373,2.131,60.032
OLOX,541369.5,2.41,1146.4666869575594,20.747,144.69
OLP,1634533.3,22.87,126.28958477660296,2.186,19.346
OM,1083077.6,4.44,550.3294557921879,11.261,61.497
OMAB,8054863.7,107.09,193.1773285690773,0.467,24.674
OMC,276019564.0,77.45,225.38198888673526,0.646,19.43
OMCL,19986378.0,37.64,314.98358164058146,1.328,56.675
OMDA,15690700.3,17.82,374.4195418718798,2.806,58.059
OMER,13636558.0,11.07,612.8978380090562,4.517,187.24
OMEX,1270980.9,1.51,719.9158404601336,33.113,90.668
OMF,63983784.6,59.69,187.5387536975395,0.838,29.165
ON,558789521.2,63.13,392.6085832825062,0.792,48.873
ONB,77641447.2,23.44,164.4064376641519,2.133,34.592
ONCH,109503.0,10.24,23.825943034091598,4.883,12.793
ONCO,145816.8,1.14,979.6981644488832,43.86,194.632
ONCY,847248.5,0.9648,494.2485213975315,51.824,128.52
ONDS,622354255.9,9.06,715.2126633148864,5.519,91.007
ONEW,1390988.2,11.81,351.9561060524579,4.234,38.158
ONFO,77665.6,0.733,794.9125735697127,68.213,140.452
ONIT,2204713.1,39.85,279.123332022364,1.255,47.268
ONL,607646.7,2.57,281.1568716667105,19.455,70.681
ONMD,282132.8,0.8651,808.3960742914921,57.797,132.962
ONON,208764220.6,39.59,309.3468679349318,1.263,71.257
ONT,9426507.3,22.62,461.6906877659549,2.21,78.13
ONTO,202385296.1,215.53,440.82274467778944,0.232,86.721
OOMA,3259982.0,13.7,281.10804502775875,3.65,71.749
OPAD,788502.3,1.83,706.5738776837658,27.322,172.213
OPAL,443030.8,2.26,487.9484530715986,22.124,57.254
OPBK,472752.9,14.16,165.35167550689823,3.531,22.552
OPCH,51419848.4,27.77,272.64780328856654,1.801,30.424
OPEN,271729161.6,5.15,664.6166236269142,9.709,101.235
OPFI,5413453.8,9.34,320.12427796559217,5.353,47.486
OPHC,103933.5,5.25,224.1644701384725,9.524,50.436
OPK,3277418.0,1.33,327.8332221183957,37.594,47.071
OPLN,26767283.6,29.93,202.19041103587924,1.671,26.062
OPRT,2374969.0,5.45,387.0838139647794,9.174,33.501
OPRX,2897260.1,7.87,460.0144709384554,6.353,49.224
OPTU,4023148.2,1.54,631.3449830575397,32.468,70.328
OPTX,3114345.1,6.92,881.182075280688,7.225,116.185
OPXS,456195.5,12.92,392.8375553796458,3.87,42.284
OPY,4886243.9,87.72,243.82376088717882,0.57,41.88
OR,37775734.6,36.09,300.0918441244858,1.385,37.387
ORA,75970392.5,111.14,225.71772148390926,0.45,28.266
ORBS,11223611.1,1.13,925.0079163487574,44.248,141.919
ORC,36718628.4,7.13,137.03696317514982,7.013,21.394
ORCL,4503300171.2,180.29,405.17029915666023,0.277,46.813
ORGO,2321077.7,2.76,464.5463797753179,18.116,117.617
ORI,57080376.4,41.49,151.69501722940066,1.205,26.732
ORIC,14094116.5,10.9,564.4544992934581,4.587,68.6
ORKA,26217891.7,35.26,458.3057049985179,1.418,115.524
ORLY,515530169.6,92.98,159.92791071707504,0.538,21.258
ORMP,534256.8,3.44,340.1898401359172,14.535,70.54
ORN,3515401.1,10.85,384.12201750530795,4.608,46.952
ORRF,4786840.9,36.65,158.0338682253575,1.364,19.252
OSBC,7254482.4,20.5,157.50381827111502,2.439,25.692
OSCR,153061935.6,18.09,437.4755397391395,2.764,51.981
OSG,3506246.7,5.86,405.73824680524353,8.532,36.447
OSIS,53901190.0,251.1,277.4097741405205,0.199,42.652
OSK,92110335.0,142.82,253.94092290615114,0.35,15.255
OSPN,5696757.7,12.92,298.07602813504366,3.87,27.791
OSS,10711788.8,9.27,654.7605473744202,5.394,58.341
OSTX,676215.4,1.66,453.789177958633,30.12,89.531
OSUR,1511468.0,3.07,288.8435412797259,16.287,65.991
OTF,20801309.6,12.23,216.29647107677417,4.088,20.628
OTGA,113596.0,10.08,9.902465943891281,4.96,11.582
OTIS,244115314.5,85.67,133.91515582797635,0.584,30.413
OTLK,2661008.0,0.8701,860.3827166288446,57.465,170.321
OTTR,18026440.9,86.77,131.8590126117152,0.576,18.822
OUST,68363896.0,27.76,655.975019210258,1.801,50.248
OUT,37164123.8,26.89,184.46644951137773,1.859,38.925
OVBC,582164.5,42.275,162.47110250214567,1.183,40.826
OVID,3178610.7,1.95,534.5055741821326,25.641,90.729
OVLY,631695.5,32.61,137.1347990675042,1.533,39.827
OVV,166759707.5,52.41,226.49692080419192,0.954,38.829
OWL,217805687.5,11.68,295.27006286184553,4.281,31.421
OWLT,1312414.9,6.66,539.9644143093459,7.508,95.246
OXLC,12971585.9,10.0,218.63860221742735,5.0,135.653
OXM,13683838.4,38.3,412.4754061005203,1.305,50.113
OXSQ,2039353.8,1.78,288.94576031943393,28.09,36.655
OXY,479403733.8,51.82,220.5784873945638,0.965,26.401
OZK,51107646.2,48.48,151.17842023722616,1.031,23.324
P,223322287.5,74.7,427.4386128340814,0.669,58.193
PAAI,227584.1,2.98,695.8924504974992,16.779,142.14
PAAS,270514556.6,50.46,366.42233089588507,0.991,47.264
PAC,22574165.1,241.95,201.59880279249006,0.207,37.218
PACB,9880734.2,1.55,545.3016594181493,32.258,65.004
PACK,2194602.3,5.33,457.922552817676,9.381,60.726
PACS,29684677.1,35.4,573.8904363092951,1.412,28.071
PAG,44442549.2,167.56,165.3833605858969,0.298,30.474
PAGS,34403708.9,9.67,277.80937908498043,5.171,39.183
PAHC,11056617.9,39.62,348.4710494003568,1.262,75.836
PAII,7129.2,10.15,16.63796701552515,4.926,14.78
PAL,1533221.6,7.05,497.47646219118326,7.092,18.564
PALI,5982832.1,1.91,676.250128882903,26.178,100.805
PAM,16863155.3,82.87,294.2131895735483,0.603,39.935
PAMT,166677.0,11.48,421.7444015271393,4.355,146.194
PANW,1390007508.7,202.21,280.09113180929154,0.247,24.686
PAPL,104815.6,1.08,917.2939403259995,46.296,131.099
PAR,21999905.2,19.36,427.84463315810797,2.583,61.38
PARA,664703.8,1.43,939.5421034316316,34.965,389.729
PARK,489281.2,18.1775,488.31632057327437,2.751,116.746
PARR,53016293.3,49.68,368.6388011866841,1.006,61.504
PASG,253541.3,7.37,614.2953959038565,6.784,124.949
PATH,396476624.4,12.24,433.0520994427253,4.085,59.064
PATK,34924428.0,103.43,227.0836340052009,0.483,28.921
PAVM,123511.9,5.25,572.2703076978031,9.524,145.891
PAY,20902986.5,29.33,377.64867657441016,1.705,84.508
PAYC,134863540.1,152.29,289.0585374824131,0.328,24.092
PAYO,17683096.7,5.8,293.32332015493256,8.621,42.503
PAYS,3099935.5,5.66,412.41035998308695,8.834,41.774
PAYX,327249703.3,110.48,176.51139930383903,0.453,24.974
PB,64960897.6,69.63,139.27396636373055,0.718,31.591
PBA,48471870.9,43.78,127.6855411860473,1.142,18.367
PBF,113877647.9,39.07,405.96267126061747,1.28,61.608
PBFS,163051.3,14.22,149.56314101729853,3.516,59.303
PBH,26377852.5,59.95,199.38106769066937,0.834,32.355
PBHC,32349.0,14.35,197.89610281963826,3.484,125.376
PBI,28573378.6,11.39,222.52166268496165,4.39,29.822
PBK,467193.9,0.8831,730.2782421009913,56.619,104.099
PBR,297285529.0,16.61,207.50150017361335,3.01,24.348
PBYI,2237096.2,6.75,384.15274535520257,7.407,51.35
PCAR,330405822.7,117.08,171.1127246363666,0.427,24.028
PCB,577827.1,22.96,153.7696431673697,2.178,30.282
PCG,351479938.7,16.48,227.9313298043308,3.034,28.362
PCOR,114732807.1,58.19,320.95934296893336,0.859,39.733
PCRX,13597195.1,23.75,232.8716114594526,2.105,44.387
PCSA,191118.0,2.22,855.149119479258,22.523,188.68
PCT,31436946.1,8.72,510.65391713724597,5.734,95.814
PCTY,83619030.2,139.77,256.26830475126803,0.358,30.225
PCVX,62890114.5,53.01,285.6281545820938,0.943,47.572
PCYO,536828.2,11.02,181.86124665247925,4.537,42.853
PD,21474458.9,10.97,420.78442573186084,4.558,65.642
PDCC,40769.5,12.05,173.16180322944328,4.149,65.711
PDEX,1520962.8,46.54,408.10735067449207,1.074,55.748
PDFS,11732708.9,33.83,413.39616818515884,1.478,55.397
PDLB,1016297.7,16.82,141.34364605233606,2.973,30.708
PDS,7133888.5,81.79,236.56357295723564,0.611,34.567
PDSB,428750.1,0.8983,638.6773794018123,55.661,85.516
PDYN,9010249.6,6.45,584.7151479531905,7.752,106.013
PEBK,750467.6,38.5,158.74824079070257,1.299,39.972
PEBO,6871566.2,32.9,137.4994471207895,1.52,24.346
PECO,31501749.6,38.05,96.33688285922119,1.314,22.957
PED,155168.9,0.757,484.2413291952382,66.05,120.196
PEG,212290155.0,80.65,115.65134871957476,0.62,23.462
PEGA,72334925.1,43.06,328.81554782145093,1.161,48.299
PEN,130785991.2,319.47,177.042249289518,0.157,15.205
PENG,32512005.7,24.38,505.43080517819516,2.051,103.7
PENN,53364755.9,16.61,320.8661092003253,3.01,84.475
PEP,1046790821.0,146.1,132.6745273079098,0.342,21.86
PEPG,2339444.9,3.22,628.2630231096746,15.528,69.56
PERF,178340.0,1.74,314.91833010584634,28.736,80.48
PESI,2154443.9,13.0,450.73062709015505,3.846,38.145
PETS,249459.0,2.32,545.3146676835596,21.552,71.078
PEW,1149901.5,2.98,352.5157172156758,16.779,71.275
PFE,1087078232.4,25.77,148.98612102341335,1.94,21.07
PFG,117815821.8,92.45,141.71927625186729,0.541,27.799
PFGC,142736906.1,96.79,180.6809911687958,0.517,36.719
PFIS,2162429.9,54.39,160.14072919401477,0.919,23.325
PFLT,8729366.0,8.64,146.44481616134135,5.787,24.721
PFS,17930841.0,21.55,157.92138751129426,2.32,20.133
PFSA,430479.4,0.359,1198.3835135415845,139.276,477.342
PFSI,44600560.1,91.49,324.5722186558041,0.547,30.648
PFX,33056.2,43.49,246.98712717728526,1.15,106.178
PG,1314502610.0,147.34,122.41425494989072,0.339,13.713
PGC,4281955.3,34.32,189.11796958854396,1.457,30.394
PGEN,17180692.3,4.17,492.6709354192966,11.99,60.15
PGNY,29980377.2,24.21,338.51573677520656,2.065,84.863
PGR,629443222.0,212.12,171.2506546535451,0.236,29.774
PH,571733691.6,908.06,163.74366712161068,0.055,23.75
PHAT,11803561.9,11.84,410.8317371027266,4.223,60.236
PHG,22639529.7,27.37,178.239704373681,1.827,18.515
PHI,2141657.3,19.82,142.97106119168492,2.523,7.296
PHIN,23471518.0,69.22,211.0391758444137,0.722,27.108
PHIO,230223.2,1.15,498.86326114024615,43.478,132.805
PHM,213911220.2,124.88,206.27630966929243,0.4,34.08
PHR,14215893.2,12.1,391.4128840222318,4.132,86.378
PHUN,261013.8,2.04,308.1272698150796,24.51,54.842
PI,68852901.8,153.29,460.66783015105824,0.326,83.971
